QueryNumber;DocInfos
51;[735, '643', 0.005664782047659412]
51;[736, '1220', 0.005664342004490446]
51;[737, '148', 0.005651775812893403]
51;[738, '13', 0.005642295883259237]
51;[739, '1052', 0.005615426001809042]
51;[740, '454', 0.0056043962153225916]
51;[741, '94', 0.0055832786420999545]
51;[742, '90', 0.005533800042674938]
51;[743, '794', 0.0055333326199604104]
51;[744, '42', 0.005529054214357395]
51;[745, '867', 0.005506795776662483]
51;[746, '151', 0.005480560484841951]
51;[747, '843', 0.0054644820339057034]
51;[748, '1184', 0.005460482775922263]
51;[749, '981', 0.005460230597497498]
51;[750, '730', 0.005386099061093633]
51;[751, '1210', 0.005377341061237092]
51;[752, '207', 0.005365712424527738]
51;[753, '336', 0.0053417013170950775]
51;[754, '365', 0.005324709533820495]
51;[755, '77', 0.00531267117126006]
51;[756, '189', 0.005286742160607966]
51;[757, '518', 0.005236792889246251]
51;[758, '1109', 0.005209888959090429]
51;[759, '301', 0.005200734488939481]
51;[760, '1189', 0.005196644848645301]
51;[761, '40', 0.005192495309811673]
51;[762, '110', 0.0051875993114534015]
51;[763, '44', 0.005170055469184701]
51;[764, '931', 0.005160160817529365]
51;[765, '837', 0.005137288543819629]
51;[766, '410', 0.005117502445504886]
51;[767, '615', 0.005103351668238795]
51;[768, '857', 0.005099473701736286]
51;[769, '593', 0.005094320638688377]
51;[770, '206', 0.005081737148403698]
51;[771, '645', 0.005081626764225859]
51;[772, '416', 0.005065715511753527]
51;[773, '734', 0.005055445500932486]
51;[774, '808', 0.005044524047714633]
51;[775, '155', 0.005043967901462914]
51;[776, '1037', 0.00503391888546135]
51;[777, '714', 0.005026529539932673]
51;[778, '108', 0.005020134684400047]
51;[779, '953', 0.005019751210078691]
51;[780, '287', 0.005018416203860592]
51;[781, '838', 0.005013643763692074]
51;[782, '717', 0.005008646798427965]
51;[783, '156', 0.004946660052308713]
51;[784, '497', 0.004932336639689394]
51;[785, '294', 0.004912311815704386]
51;[786, '477', 0.004905338459578259]
51;[787, '1219', 0.004904032189578442]
51;[788, '49', 0.004900544788364132]
51;[789, '1073', 0.004900411575258261]
51;[790, '264', 0.004899330659008113]
51;[791, '616', 0.004891985956714154]
51;[792, '452', 0.004874607775164497]
51;[793, '702', 0.0047915884696679316]
51;[794, '963', 0.004769648358203573]
51;[795, '1051', 0.004764347701297799]
51;[796, '283', 0.004762960597911517]
51;[797, '261', 0.004754502470769442]
51;[798, '232', 0.004743487722340641]
51;[799, '316', 0.004734927178445957]
51;[800, '83', 0.004722391210308423]
51;[801, '649', 0.004714605415820981]
51;[802, '418', 0.004714271227462846]
51;[803, '178', 0.004696224721072344]
51;[804, '363', 0.004685320521005171]
51;[805, '902', 0.004682239097779571]
51;[806, '1096', 0.004669408714761144]
51;[807, '425', 0.004668467967795552]
51;[808, '259', 0.004667434253834165]
51;[809, '880', 0.004659435582944158]
51;[810, '1127', 0.004652903586381363]
51;[811, '85', 0.004644479562123121]
51;[812, '93', 0.0046147819369058915]
51;[813, '609', 0.004565545614455213]
51;[814, '653', 0.004561203294860929]
51;[815, '149', 0.004547889762992248]
51;[816, '664', 0.004546546998916838]
51;[817, '255', 0.004534795380064431]
51;[818, '1128', 0.00452481839428997]
51;[819, '841', 0.004517568048496197]
51;[820, '413', 0.00445850148622658]
51;[821, '656', 0.004457795039016757]
51;[822, '377', 0.004410485130201946]
51;[823, '557', 0.004410317150359411]
51;[824, '886', 0.004403025431994988]
51;[825, '827', 0.004400784250997698]
51;[826, '269', 0.0043860161891041164]
51;[827, '1167', 0.004349358516185808]
51;[828, '1140', 0.004311541203999588]
51;[829, '1020', 0.0043099737366365624]
51;[830, '882', 0.004264121514608466]
51;[831, '921', 0.004230554036014266]
51;[832, '783', 0.004229177312249827]
51;[833, '697', 0.004210982583310423]
51;[834, '1216', 0.004202337559149686]
51;[835, '208', 0.004145806813542163]
51;[836, '759', 0.004133853566510518]
51;[837, '483', 0.004131930259318578]
51;[838, '342', 0.004120816983932582]
51;[839, '750', 0.00411558605579365]
51;[840, '368', 0.004098422974114474]
51;[841, '600', 0.0040922027496197375]
51;[842, '1175', 0.004091920219999873]
51;[843, '17', 0.004073163208293928]
51;[844, '45', 0.004065074599559847]
51;[845, '707', 0.004054270792945138]
51;[846, '138', 0.00405355616021799]
51;[847, '814', 0.004034288274222242]
51;[848, '991', 0.004025282913886446]
51;[849, '488', 0.004005059448049279]
51;[850, '527', 0.003995296103140703]
51;[851, '706', 0.003982421182680024]
51;[852, '50', 0.00397609155479533]
51;[853, '576', 0.003967606734194078]
51;[854, '436', 0.003967117712451641]
51;[855, '129', 0.003962893648389983]
51;[856, '388', 0.00394231854045872]
51;[857, '430', 0.003915905361289148]
51;[858, '29', 0.0039021191136106676]
51;[859, '486', 0.0039020658597460913]
51;[860, '621', 0.003900967945557329]
51;[861, '1080', 0.0038925303666545504]
51;[862, '766', 0.003892466945576283]
51;[863, '891', 0.003891068000432434]
51;[864, '1133', 0.0038889043874534403]
51;[865, '920', 0.0038853799061911946]
51;[866, '938', 0.0038622885334601547]
51;[867, '34', 0.0038417192260354963]
51;[868, '1038', 0.0038400818180036357]
51;[869, '482', 0.003835887919515129]
51;[870, '263', 0.0038280291511826915]
51;[871, '116', 0.0038156412237853278]
51;[872, '198', 0.003803729382043091]
51;[873, '47', 0.0038008974523269547]
51;[874, '194', 0.0037995099247818856]
51;[875, '685', 0.0037637991003053443]
51;[876, '1029', 0.0037438858200947046]
51;[877, '384', 0.0037036374412621406]
51;[878, '974', 0.003694776537939824]
51;[879, '403', 0.0036876236177461217]
51;[880, '245', 0.0036593188958854972]
51;[881, '927', 0.003648498613826103]
51;[882, '161', 0.003646005545821193]
51;[883, '546', 0.003644782644189834]
51;[884, '109', 0.003639984606014426]
51;[885, '718', 0.0036378405997774662]
51;[886, '1188', 0.0036301436320850845]
51;[887, '359', 0.0036016430236108267]
51;[888, '896', 0.0035622391863265996]
51;[889, '412', 0.0035567502605768626]
51;[890, '591', 0.003533582796984814]
51;[891, '1034', 0.003528486601949818]
51;[892, '658', 0.0034834027054009113]
51;[893, '585', 0.0034691036599205486]
51;[894, '137', 0.003444217682673604]
51;[895, '584', 0.0034206691945133445]
51;[896, '12', 0.0034135889114757434]
51;[897, '1018', 0.0034092486214805547]
51;[898, '647', 0.0033501635036449016]
51;[899, '535', 0.0033330862456352143]
51;[900, '22', 0.0033326927854795906]
51;[901, '1208', 0.003326790680472043]
51;[902, '539', 0.003316200857515892]
51;[903, '216', 0.0033145222203155213]
51;[904, '763', 0.003312456124201024]
51;[905, '654', 0.003300727858162812]
51;[906, '771', 0.0032898247126834893]
51;[907, '97', 0.003283658586793278]
51;[908, '1200', 0.003273922265287258]
51;[909, '343', 0.0032648377250113713]
51;[910, '393', 0.0032567983486862014]
51;[911, '1157', 0.0032443953638012723]
51;[912, '663', 0.003242600552374703]
51;[913, '468', 0.0032410877749294753]
51;[914, '1146', 0.0032100673954238647]
51;[915, '619', 0.0031726467101329467]
51;[916, '1044', 0.0031637021589627917]
51;[917, '946', 0.0031584120338732226]
51;[918, '1121', 0.0031565548791699224]
51;[919, '262', 0.0031358166298094407]
51;[920, '1003', 0.0031232667931984583]
51;[921, '226', 0.0031087441495723997]
51;[922, '1042', 0.003096184946190224]
51;[923, '1094', 0.003096021276377095]
51;[924, '1222', 0.003090404210840669]
51;[925, '976', 0.0030863798828689843]
51;[926, '296', 0.003076147379205616]
51;[927, '28', 0.0030703830174657223]
51;[928, '395', 0.0030531213679281135]
51;[929, '795', 0.0029944803110103315]
51;[930, '248', 0.0029791962391012084]
51;[931, '5', 0.002953203300225941]
51;[932, '339', 0.0029218640697206187]
51;[933, '1100', 0.002920838755337922]
51;[934, '104', 0.0028938208855270875]
51;[935, '742', 0.0028770970527236027]
51;[936, '124', 0.0028743242014835544]
51;[937, '123', 0.002863466881151269]
51;[938, '553', 0.0028549280662072546]
51;[939, '157', 0.0028392163215079556]
51;[940, '1149', 0.0028278644630656295]
51;[941, '249', 0.0028272839382562326]
51;[942, '1236', 0.002825338700193485]
51;[943, '507', 0.0028022383953914968]
51;[944, '2', 0.0027630708891187615]
51;[945, '1233', 0.0027500173853379503]
51;[946, '348', 0.0027375504419579815]
51;[947, '54', 0.0027335255165327147]
51;[948, '70', 0.0027008282853916085]
51;[949, '1072', 0.0026826922780161773]
51;[950, '941', 0.002648126774068486]
51;[951, '875', 0.0026400705522768137]
51;[952, '354', 0.0026254897509802133]
51;[953, '1022', 0.0026224266410036917]
51;[954, '788', 0.0026176278249401864]
51;[955, '362', 0.002603399247817333]
51;[956, '1228', 0.0025788183095361893]
51;[957, '134', 0.002563371977355514]
51;[958, '786', 0.0025478302179534466]
51;[959, '1178', 0.0024856605441387516]
51;[960, '517', 0.0024775742868138125]
51;[961, '1097', 0.0024742372761538925]
51;[962, '781', 0.0024490719973046995]
51;[963, '1182', 0.0024482629519270217]
51;[964, '309', 0.0024397901852393957]
51;[965, '895', 0.0024325130714942882]
51;[966, '910', 0.00241736314752244]
51;[967, '624', 0.002417152871490174]
51;[968, '947', 0.00240941422030113]
51;[969, '825', 0.0024087606686015507]
51;[970, '1211', 0.0024070748832613546]
51;[971, '9', 0.002406565831820433]
51;[972, '332', 0.0024047972753096698]
51;[973, '464', 0.0024023715964883365]
51;[974, '1063', 0.002398322671092976]
51;[975, '453', 0.0023900733960441904]
51;[976, '993', 0.0023873752014280125]
51;[977, '300', 0.0023647299500871447]
51;[978, '277', 0.0023605681262916837]
51;[979, '977', 0.0023466243759959634]
51;[980, '724', 0.0023279792836028083]
51;[981, '918', 0.002318482271721158]
51;[982, '809', 0.0023165350170303144]
51;[983, '682', 0.002305708714197278]
51;[984, '1176', 0.0022952928866890655]
51;[985, '1138', 0.002288417133497356]
51;[986, '526', 0.002276607107553234]
51;[987, '985', 0.002270463995966715]
51;[988, '38', 0.0022530979573267477]
51;[989, '1061', 0.0022421111060936323]
51;[990, '797', 0.002233581549449836]
51;[991, '122', 0.0022182053738519646]
51;[992, '686', 0.002218177866965235]
51;[993, '1130', 0.0022113699820775134]
51;[994, '1209', 0.0022090816965712047]
51;[995, '777', 0.0022043208839350762]
51;[996, '1217', 0.002193671337720671]
51;[997, '203', 0.002192001975734668]
51;[998, '1002', 0.002169903204166294]
51;[999, '756', 0.0021516124572412932]
51;[1000, '1041', 0.0021475664904243076]
51;[1001, '846', 0.0021468154451457864]
51;[1002, '16', 0.002144588404787563]
51;[1003, '126', 0.002143542569189857]
51;[1004, '1177', 0.002141224250254386]
51;[1005, '121', 0.002133219290588281]
51;[1006, '1008', 0.0021295791594004216]
51;[1007, '574', 0.0021060160414253307]
51;[1008, '494', 0.0021018627143446797]
51;[1009, '787', 0.0020928238522463748]
51;[1010, '708', 0.002090008083595038]
51;[1011, '744', 0.002085810890083565]
51;[1012, '540', 0.0020768659532811626]
51;[1013, '820', 0.002070981136865609]
51;[1014, '1158', 0.0020653788922946562]
51;[1015, '603', 0.002057124414177378]
51;[1016, '192', 0.0020516367684918113]
51;[1017, '1174', 0.002047485237099921]
51;[1018, '456', 0.002033394602886878]
51;[1019, '881', 0.0019885756634056635]
51;[1020, '285', 0.001987660673077341]
51;[1021, '1230', 0.0019582323620938413]
51;[1022, '485', 0.0019567661292847417]
51;[1023, '220', 0.0019500116755832243]
51;[1024, '434', 0.001948295337531354]
51;[1025, '924', 0.0019419968856926747]
51;[1026, '491', 0.0019291866052292296]
51;[1027, '382', 0.0019235425502162804]
51;[1028, '1166', 0.0019086380646521923]
51;[1029, '500', 0.0018898146030450313]
51;[1030, '1026', 0.0018896693862221143]
51;[1031, '660', 0.001885264271168126]
51;[1032, '18', 0.001866085443276107]
51;[1033, '1186', 0.0018575534699128747]
51;[1034, '671', 0.001855180049612565]
51;[1035, '592', 0.0018367691644456943]
51;[1036, '360', 0.0018324329003304152]
51;[1037, '1113', 0.0018263551091885868]
51;[1038, '101', 0.0018189121216727311]
51;[1039, '796', 0.0018169068247502823]
51;[1040, '871', 0.0018160071884787635]
51;[1041, '404', 0.0017878906165387965]
51;[1042, '741', 0.0017538780956054805]
51;[1043, '662', 0.0017429292706302847]
51;[1044, '1093', 0.0017376266628099009]
51;[1045, '840', 0.0017356798082130763]
51;[1046, '586', 0.0017260410691043125]
51;[1047, '850', 0.0017244391270966307]
51;[1048, '20', 0.0017095412432218335]
51;[1049, '878', 0.0016889563258773769]
51;[1050, '1036', 0.0016444580742249512]
51;[1051, '1142', 0.0016432491590915798]
51;[1052, '632', 0.0016417359280261109]
51;[1053, '201', 0.0016209352782852666]
51;[1054, '853', 0.0016110064302218893]
51;[1055, '1148', 0.0016101363270647452]
51;[1056, '426', 0.0016058463346405674]
51;[1057, '997', 0.0015945502207949066]
51;[1058, '1039', 0.0015749401156732042]
51;[1059, '768', 0.0015571923048956515]
51;[1060, '127', 0.001548092226469211]
51;[1061, '665', 0.0015412828980691422]
51;[1062, '1079', 0.0015405941589815314]
51;[1063, '869', 0.0015284606167284519]
51;[1064, '380', 0.0015163946701769312]
51;[1065, '71', 0.0015147268733099965]
51;[1066, '115', 0.0015109585710110585]
51;[1067, '1196', 0.0014976719989713348]
51;[1068, '627', 0.0014973767316509598]
51;[1069, '638', 0.001494450507835458]
51;[1070, '66', 0.0014793781434726987]
51;[1071, '1006', 0.001477367898544573]
51;[1072, '644', 0.0014728750222143465]
51;[1073, '335', 0.001471302512360405]
51;[1074, '634', 0.001466318980821366]
51;[1075, '1084', 0.001454146463302304]
51;[1076, '1049', 0.0014522317042848247]
51;[1077, '1203', 0.0014513559828486778]
51;[1078, '78', 0.0014338097841002388]
51;[1079, '954', 0.0014260224247528276]
51;[1080, '105', 0.0014186145628527934]
51;[1081, '561', 0.0014123128860245827]
51;[1082, '525', 0.0014024802744481777]
51;[1083, '266', 0.0013988722397053665]
51;[1084, '877', 0.0013921177504607936]
51;[1085, '950', 0.0013899517910344959]
51;[1086, '475', 0.001385427114826048]
51;[1087, '73', 0.0013743690852835247]
51;[1088, '280', 0.0013668329422076254]
51;[1089, '801', 0.0013611474430614335]
51;[1090, '957', 0.0013598024737176354]
51;[1091, '933', 0.0013546106321715913]
51;[1092, '761', 0.0013542639842037223]
51;[1093, '819', 0.0013542174449855883]
51;[1094, '299', 0.0013388134260776058]
51;[1095, '175', 0.001325279678641333]
51;[1096, '495', 0.0013208083518447954]
51;[1097, '213', 0.0012946865432367522]
51;[1098, '1156', 0.0012792392852720253]
51;[1099, '1237', 0.0012764155291985352]
51;[1100, '197', 0.0012611003356280417]
51;[1101, '831', 0.001255720787381581]
51;[1102, '291', 0.0012441000706848913]
51;[1103, '56', 0.0012303822764146237]
51;[1104, '791', 0.0012151458230414145]
51;[1105, '596', 0.0012147913122734955]
51;[1106, '533', 0.001214010664752633]
51;[1107, '431', 0.0012122576168792677]
51;[1108, '911', 0.0011985428737699797]
51;[1109, '1160', 0.0011904718310729067]
51;[1110, '625', 0.0011861892719363558]
51;[1111, '439', 0.0011844218196065835]
51;[1112, '990', 0.0011816689825544125]
51;[1113, '713', 0.0011682376396059291]
51;[1114, '387', 0.001168082213000726]
51;[1115, '674', 0.0011368046883425767]
51;[1116, '1238', 0.001122520365243932]
51;[1117, '474', 0.0011117768932521288]
51;[1118, '739', 0.0010930323885568296]
51;[1119, '1014', 0.001092502198730054]
51;[1120, '345', 0.0010790513448295936]
51;[1121, '41', 0.0010365947670911285]
51;[1122, '58', 0.0010338997922677963]
51;[1123, '75', 0.0010115712642562837]
51;[1124, '1207', 0.0010114427319378788]
51;[1125, '1193', 0.0010068741447008102]
51;[1126, '509', 0.0010014526564347632]
51;[1127, '303', 0.0009887107449393251]
51;[1128, '917', 0.0009881447520402268]
51;[1129, '1235', 0.0009864467730336896]
51;[1130, '530', 0.0009783183378782622]
51;[1131, '1088', 0.000955319004117465]
51;[1132, '564', 0.0009304950149229686]
51;[1133, '567', 0.0009177741837665552]
51;[1134, '816', 0.0009091386783511578]
51;[1135, '522', 0.0008598729714379716]
51;[1136, '578', 0.0008543053012773891]
51;[1137, '448', 0.0008328604676227639]
51;[1138, '306', 0.0008195963883283847]
51;[1139, '14', 0.0007040808844658138]
51;[1140, '628', 0.0006960210001526874]
51;[1141, '655', 0.000686649601829992]
51;[1142, '1139', 0.0006467483185712383]
51;[1143, '405', 0.0005735926033077916]
51;[1144, '745', 0.0004966754605279946]
52;[1, '406', 0.36080385257550873]
52;[2, '293', 0.21342939819497936]
52;[3, '915', 0.10301608072112117]
52;[4, '122', 0.08720242883091273]
52;[5, '1115', 0.0851402961591917]
52;[6, '619', 0.08314904838757615]
52;[7, '789', 0.07725508675388118]
52;[8, '897', 0.07389868591829635]
52;[9, '566', 0.07306423105163007]
52;[10, '1171', 0.07201765574774369]
52;[11, '292', 0.0706189954791715]
52;[12, '959', 0.06962316344391348]
52;[13, '541', 0.06924561870603041]
52;[14, '281', 0.0678964411883701]
52;[15, '556', 0.06502912478583928]
52;[16, '62', 0.06454431440583304]
52;[17, '965', 0.06426991524481807]
52;[18, '264', 0.06420107866588304]
52;[19, '347', 0.06352864442356485]
52;[20, '804', 0.06213014158046653]
52;[21, '351', 0.060713796178730725]
52;[22, '487', 0.059544168458588474]
52;[23, '670', 0.059543393639522976]
52;[24, '1062', 0.05865036948684697]
52;[25, '248', 0.056782157742922494]
52;[26, '429', 0.056737630975193735]
52;[27, '55', 0.056613893758885314]
52;[28, '1134', 0.05649395784766031]
52;[29, '188', 0.05643322315024284]
52;[30, '659', 0.056427856046415974]
52;[31, '936', 0.05618800341944723]
52;[32, '186', 0.05549969860737426]
52;[33, '759', 0.05417022783077757]
52;[34, '503', 0.054046732329707796]
52;[35, '490', 0.05377881126504392]
52;[36, '550', 0.05376515390682532]
52;[37, '1005', 0.0534586095554607]
52;[38, '63', 0.05302273280251517]
52;[39, '328', 0.052397957114474744]
52;[40, '1110', 0.0523627674797101]
52;[41, '812', 0.05175519333480158]
52;[42, '989', 0.051746870564997834]
52;[43, '964', 0.051711883026836165]
52;[44, '346', 0.05159789071500638]
52;[45, '379', 0.05114089065265176]
